K1972653;661;no balance;18;no previous credits;x;$3 890,60;no savings;1-5 years;> 35;married/widowed;male;5-8 years;life insurance;19;no further running credits;free;one;skilled employee;Rural;0;Train;0,80604145;good
J8771602;612;no running account;24;problematic running accounts;used car;$3 959,20;140-700;1-5 years;< 15;single;male;>8 years;no assets;20;at department store;rented;one;skilled employee;Rural;0;Train;0,148502397;good
K7750453;392;no running account;48;no previous credits;other;$10 868,20;no savings;> 8 years;< 15;single;male;>8 years;ownership of house or land;40;at other banks;owned;one;executive/self-employed;Suburban;1;Test;0,848906507;bad
R6613799;578;>$300;11;no previous credits;retraining;$2 998,80;700-1400;> 8 years;> 35;divorced/living apart;male;1-5 years;no assets;26;no further running credits;rented;one;skilled employee;Urban;0;Train;0,472521467;good
M8570442;662;>$300;24;no previous credits;furniture;$1 978,20;no savings;1-5 years;< 15;married/widowed;male;1-5 years;car;26;no further running credits;rented;one;skilled employee;Urban;0;Test;0,218090931;good
M9192024;569;>$300;21;no previous credits;other;$3 894,80;140-700;5-8 years;> 35;divorced/living apart/married;female;1-5 years;life insurance;29;at other banks;rented;one;executive/self-employed;Suburban;0;Train;0,348697651;good
K6212115;626;<= $300;6;paid back;other;$1 880,20;no savings;> 8 years;> 35;single;male;>8 years;no assets;44;no further running credits;rented;2- 4;skilled employee;Suburban;0;Test;0,983532234;good
K4150158;498;no balance;12;no previous credits;other;$959,00;no savings;5-8 years;25-35;married/widowed;male;5-8 years;life insurance;23;at other banks;rented;one;unskilled with permanant residence;Rural;1;Test;0,664921015;bad
K775985;371;no balance;48;no previous credits;retraining;$21 940,80;no savings;1-5 years;25-35;single;male;1-5 years;life insurance;21;no further running credits;rented;one;skilled employee;Suburban;1;Train;0,719247363;bad
K7234242;;no running account;12;no previous credits;used car;$2 319,80;no savings;1-5 years;25-35;single;male;1-5 years;no assets;25;no further running credits;rented;one;skilled employee;Urban;0;Test;0,727731961;good
K8805970;473;no balance;12;no previous credits;used car;$1 331,40;<140;<1 year;< 15;divorced/living apart/married;female;>8 years;life insurance;25;at other banks;free;7 or more;skilled employee;Rural;0;Train;0,955584687;bad
J9041338;406;no running account;36;no previous credits;used car;$7 250,60;no savings;5-8 years;< 15;single;male;1-5 years;car;27;no further running credits;rented;one;skilled employee;Suburban;0;Train;0,19851655;bad
K1374071;607;no balance;18;hesistant;used car;$4 541,60;no savings;1-5 years;> 35;divorced/living apart/married;female;>8 years;life insurance;31;at other banks;rented;2- 4;skilled employee;Rural;0;Test;0,713351813;good
J1070534;451;no balance;30;paid back;used car;$11 740,40;no savings;5-8 years;25-35;single;male;1-5 years;car;47;no further running credits;rented;one;skilled employee;Suburban;0;Test;0,127670065;bad
K873949;463;no running account;36;paid back;new car;$13 480,60;no savings;5-8 years;< 15;single;male;>8 years;life insurance;22;no further running credits;rented;2- 4;skilled employee;Suburban;1;Train;0,934426513;bad
R4246332;662;>$300;24;paid back;retraining;$6 336,40;no savings;1-5 years;15- 25;single;male;1-5 years;no assets;72;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,556283068;good
K6990800;664;>$300;24;;used car;$5 287,80;700-1400;1-5 years;< 15;single;male;>8 years;no assets;38;no further running credits;rented;one;skilled employee;Rural;0;Train;0,996393333;good
M8855037;665;<= $300;10;no previous credits;other;$5 528,60;no savings;<1 year;> 35;single;male;< 1 year;car;35;no further running credits;rented;one;unskilled with permanant residence;Urban;0;Train;0,258541055;good
K8247734;575;no balance;45;paid back;new car;$6 406,40;<140;unemployed;15- 25;single;male;>8 years;life insurance;25;no further running credits;rented;one;skilled employee;Urban;0;Test;0,616282592;good
K2994876;684;>$300;24;paid back;household appliances;$7 709,80;no savings;> 8 years;15- 25;single;male;>8 years;ownership of house or land;42;no further running credits;owned;2- 4;skilled employee;Rural;0;Train;0,955638117;good
J546525;462;no balance;24;N/A;furniture;$2 854,60;no savings;<1 year;> 35;married/widowed;male;< 1 year;car;20;no further running credits;rented;one;skilled employee;Rural;0;Test;0,0981415442;bad
K5527198;587;no running account;9;no previous credits;furniture;$1 909,60;no savings;5-8 years;15- 25;single;male;>8 years;no assets;57;no further running credits;rented;one;skilled employee;Urban;0;Test;0,718971274;good
R1538045;425;no balance;60;no previous credits;other;$19 637,80;no savings;5-8 years;< 15;single;male;1-5 years;ownership of house or land;25;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,458831168;bad
M8594480;589;no balance;12;no previous credits;other;$10 460,80;>1400;unemployed;> 35;divorced/living apart/married;female;1-5 years;no assets;22;no further running credits;free;one;unskilled with no permanant residence;Suburban;0;Train;0,362380295;good
R3841475;648;>$300;30;no previous credits;furniture;$3 266,20;140-700;> 8 years;< 15;single;male;1-5 years;life insurance;28;at other banks;rented;one;executive/self-employed;Suburban;0;Test;0,535467993;good
M7393509;422;no balance;12;no previous credits;used car;$2 690,80;no savings;1-5 years;< 15;single;male;1-5 years;car;35;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Train;0,214981484;bad
J4184582;648;>$300;12;N/A;used car;$1 068,20;no savings;1-5 years;< 15;divorced/living apart/married;female;< 1 year;no assets;24;no further running credits;rented;one;skilled employee;Urban;0;Train;0,112524979;good
R1128626;592;no running account;30;hesistant;retraining;$11 300,80;>1400;<1 year;25-35;single;male;5-8 years;life insurance;23;at other banks;rented;5- 6;skilled employee;Rural;0;Test;0,48263939;good
J3557052;539;no running account;18;N/A;repair;$11 859,40;>1400;1-5 years;> 35;divorced/living apart/married;female;1-5 years;life insurance;21;no further running credits;free;2- 4;skilled employee;Urban;0;Test;0,0228880825;good
K8403031;437;no balance;39;paid back;furniture;$6 906,20;no savings;5-8 years;25-35;single;male;1-5 years;no assets;23;no further running credits;rented;2- 4;skilled employee;Rural;0;Train;0,737589818;bad
J7173159;477;no running account;24;N/A;furniture;$2 322,60;no savings;<1 year;< 15;divorced/living apart/married;female;1-5 years;life insurance;27;no further running credits;free;one;unskilled with permanant residence;Urban;0;Test;0,0753629424;bad
M943742;537;no balance;39;no problems with current credits;repair;$16 464,00;<140;5-8 years;25-35;single;male;5-8 years;ownership of house or land;30;no further running credits;free;one;skilled employee;Suburban;0;Test;0,201753272;good
K6336697;;>$300;48;paid back;new car;$16 226,00;<140;1-5 years;25-35;divorced/living apart/married;female;>8 years;life insurance;22;no further running credits;free;2- 4;unskilled with permanant residence;Urban;0;Train;0,774397523;bad
M254991;629;>$300;15;no previous credits;furniture;$1 698,20;140-700;> 8 years;< 15;single;male;5-8 years;car;45;at department store;rented;one;skilled employee;Urban;0;Test;0,243496821;good
K1176793;449;no balance;21;no previous credits;retraining;$1 663,20;no savings;> 8 years;25-35;divorced/living apart/married;female;>8 years;car;37;no further running credits;rented;one;skilled employee;Rural;1;Test;0,900751082;bad
J3936105;410;no running account;15;N/A;other;$5 542,60;no savings;1-5 years;15- 25;divorced/living apart/married;female;1-5 years;car;27;no further running credits;rented;one;skilled employee;Urban;0;Test;0,0444499584;bad
K2770301;421;no balance;9;paid back;repair;$1 590,40;700-1400;> 8 years;< 15;single;male;5-8 years;ownership of house or land;30;no further running credits;owned;2- 4;skilled employee;Rural;1;Train;0,642549126;bad
K5722304;629;>$300;10;paid back;used car;$3 004,40;no savings;<1 year;> 35;divorced/living apart/married;female;5-8 years;no assets;21;no further running credits;free;2- 4;skilled employee;Rural;0;Train;0,813382605;good
J5280763;616;no running account;24;no previous credits;used car;$2 445,80;no savings;<1 year;< 15;single;male;< 1 year;car;22;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Test;0,135584772;good
K2344306;612;>$300;15;no previous credits;other;$4 978,40;>1400;1-5 years;15- 25;single;male;1-5 years;ownership of house or land;27;no further running credits;rented;one;skilled employee;Urban;0;Train;0,873519675;good
M6950812;431;no running account;42;no problems with current credits;furniture;$6 118,00;no savings;5-8 years;15- 25;single;male;1-5 years;car;24;at other banks;rented;2- 4;skilled employee;Rural;1;Test;0,294615975;bad
K5574275;394;no balance;15;problematic running accounts;other;$9 590,00;<140;unemployed;> 35;single;male;1-5 years;car;32;at department store;rented;one;executive/self-employed;Suburban;1;Test;0,924946679;bad
K1921683;715;>$300;11;paid back;other;$1 950,20;no savings;<1 year;< 15;divorced/living apart/married;female;>8 years;life insurance;33;no further running credits;rented;2- 4;executive/self-employed;Rural;0;Train;0,624598716;good
M2544294;613;no running account;15;no previous credits;other;$3 515,40;no savings;unemployed;> 35;divorced/living apart/married;female;>8 years;life insurance;21;no further running credits;free;one;skilled employee;Suburban;0;Train;0,230101639;good
K7287355;412;no balance;48;hesistant;retraining;$20 189,40;no savings;1-5 years;25-35;single;male;1-5 years;life insurance;23;at department store;rented;one;skilled employee;Rural;0;Train;0,716847778;bad
J3006874;482;no running account;48;N/A;new car;$8 600,20;no savings;> 8 years;< 15;divorced/living apart/married;female;>8 years;ownership of house or land;56;at department store;owned;2- 4;unskilled with permanant residence;Rural;0;Test;0,0231328476;bad
R6424245;501;no balance;30;no problems with current credits;furniture;$2 686,60;<140;<1 year;< 15;single;male;5-8 years;ownership of house or land;28;at department store;rented;2- 4;executive/self-employed;Rural;0;Test;0,447047552;bad
K9072594;571;>$300;12;paid back;furniture;$1 115,80;>1400;> 8 years;< 15;divorced/living apart/married;female;5-8 years;car;31;no further running credits;rented;one;unskilled with permanant residence;Rural;0;Train;0,769837594;bad
K8390086;632;no running account;12;no previous credits;furniture;$1 549,80;no savings;1-5 years;25-35;single;male;1-5 years;no assets;18;no further running credits;free;one;executive/self-employed;Suburban;0;Test;0,724906562;good
R7534244;433;no running account;9;no previous credits;furniture;$1 912,40;no savings;<1 year;15- 25;divorced/living apart/married;female;>8 years;car;20;no further running credits;free;one;skilled employee;Rural;0;Train;0,569463303;bad
K7174678;664;<= $300;18;problematic running accounts;furniture;$2 023,00;>1400;5-8 years;< 15;single;male;>8 years;life insurance;47;at other banks;rented;one;unskilled with permanant residence;Rural;0;Test;0,701762298;good
R6316238;410;no balance;48;no problems with current credits;repair;$8 713,60;no savings;> 8 years;< 15;single;male;>8 years;ownership of house or land;48;no further running credits;owned;one;skilled employee;Suburban;0;Train;0,487121703;bad
R5595512;472;no balance;24;no previous credits;new car;$16 184,00;no savings;1-5 years;> 35;divorced/living apart/married;female;>8 years;life insurance;21;no further running credits;free;2- 4;executive/self-employed;Rural;0;Train;0,43258672;bad
R2145186;697;no balance;13;no previous credits;furniture;$2 941,40;no savings;<1 year;25-35;divorced/living apart/married;female;>8 years;car;21;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Train;0,405336301;good
J8631141;646;>$300;21;N/A;new car;$4 585,00;no savings;> 8 years;> 35;single;male;>8 years;life insurance;34;no further running credits;rented;one;executive/self-employed;Suburban;0;Train;0,0545018896;good
M8462895;645;no balance;8;no previous credits;furniture;$1 979,60;no savings;1-5 years;< 15;single;male;1-5 years;no assets;31;no further running credits;rented;one;skilled employee;Suburban;0;Train;0,248250496;good
R614737;;no balance;6;no previous credits;furniture;$826,00;no savings;<1 year;15- 25;married/widowed;male;5-8 years;no assets;24;no further running credits;rented;one;unskilled with permanant residence;Suburban;0;Train;0,498375134;good
K5512849;684;no running account;12;paid back;new car;$1 972,60;no savings;> 8 years;< 15;single;male;5-8 years;no assets;52;no further running credits;rented;one;skilled employee;Rural;0;Train;0,803234805;good
K2971234;608;no balance;12;no previous credits;new car;$2 839,20;>1400;1-5 years;< 15;single;male;1-5 years;life insurance;28;no further running credits;rented;one;skilled employee;Rural;0;Train;0,943612913;good
K3220760;630;>$300;12;no previous credits;used car;$2 475,20;no savings;1-5 years;15- 25;single;male;1-5 years;no assets;22;no further running credits;free;one;unskilled with permanant residence;Rural;0;Train;0,784024382;good
M2272992;612;no running account;24;no previous credits;business;$2 457,00;no savings;> 8 years;< 15;divorced/living apart/married;female;>8 years;no assets;56;no further running credits;rented;one;unskilled with permanant residence;Urban;0;Train;0,378162697;good
J7416004;425;no balance;12;N/A;other;$1 712,20;no savings;> 8 years;> 35;divorced/living apart;male;< 1 year;no assets;44;no further running credits;free;2- 4;skilled employee;Urban;0;Train;0,106668005;bad
